jockey_code,jockey_name,season,date,venue,race_index,place,total_starters,track,course,distance_m,race_class,going,horse_name,draw,rating,trainer,gear,body_wt_lbs,actual_wt_lbs
PZ,潘頓,Current,19/04/2026,沙田,624,11,14,草地,C+3,1800,2,好/快,錶之宇宙,4,92,文家良,B/TT,1281,127
PZ,潘頓,Current,19/04/2026,沙田,623,1,12,草地,C+3,1200,3,好/快,手機錶勁,6,65,呂健威,XB,1125,122
PZ,潘頓,Current,19/04/2026,沙田,622,6,12,草地,C+3,1400,3,好/快,友瑩亮,9,73,伍鵬志,CP,1127,129
PZ,潘頓,Current,19/04/2026,沙田,619,12,14,,,1650,4,好,加州星馳,14,56,告東尼,B/TT,1195,131
PZ,潘頓,Current,19/04/2026,沙田,618,1,14,草地,C+3,1600,4,好/快,超開心,1,46,羅富全,,1125,121
PZ,潘頓,Current,19/04/2026,沙田,614,3,14,,,1800,5,好,開心三多,11,32,桂福特,H/XB,1036,127
PZ,潘頓,Current,15/04/2026,跑馬地,613,6,12,草地,A,1200,3,好,天外迎天,10,69,大衛希斯,B,1133,126
PZ,潘頓,Current,15/04/2026,跑馬地,612,9,11,草地,A,1650,3,好,同心同樂,9,75,游達榮,V/TT,1151,134
PZ,潘頓,Current,15/04/2026,跑馬地,611,4,12,草地,A,1200,4,好,彩虹七色,1,54,呂健威,B/TT,1064,129
PZ,潘頓,Current,15/04/2026,跑馬地,610,6,10,草地,A,1200,4,好,賢者威楓,10,52,賀賢,,1108,127
PZ,潘頓,Current,15/04/2026,跑馬地,609,1,11,草地,A,1650,3,好,一起美麗,7,79,蔡約翰,,1219,135
PZ,潘頓,Current,15/04/2026,跑馬地,608,8,12,草地,A,1800,4,好,安可,9,60,蔡約翰,,1061,135
PZ,潘頓,Current,15/04/2026,跑馬地,606,6,12,草地,A,1650,5,好,龍又生,7,25,呂健威,B/XB,994,122
PZ,潘頓,Current,15/04/2026,跑馬地,605,1,12,草地,A,1000,5,好,喆喆友福,7,31,沈集成,B/TT,1069,128
PZ,潘頓,Current,12/04/2026,沙田,604,6,12,草地,C,1200,2,好,顏色之皇,12,100,游達榮,TT,1103,135
PZ,潘頓,Current,12/04/2026,沙田,603,9,11,草地,C,1200,3,好,量子力奇,6,66,廖康銘,,1265,122
PZ,潘頓,Current,12/04/2026,沙田,602,2,12,草地,C,1400,3,好,安泰,8,68,蔡約翰,P-/XB,1077,126
PZ,潘頓,Current,12/04/2026,沙田,600,4,14,草地,C,1400,4,好,盛勢威楓,5,50,賀賢,B/XB,1086,125
PZ,潘頓,Current,12/04/2026,沙田,599,5,12,草地,C,1200,4,好,勤德皆備,6,52,賀賢,,1189,127
